"pars" "rmse" "lambdas_df" "gamma_df" "mtry_df" "dataset" "model" "good" "bad"
"3301" 9 0.496573852210901 0.1 0.001 195 5 "correlation" 0.4 0.0666666666666667
"3302" 9 0.487298162551766 0.1 0.2505 195 5 "correlation" 0.4 0.0666666666666667
"3303" 8 0.5100940717474 0.1 0.5 195 5 "correlation" 0.5 0.0666666666666667
"3304" 9 0.518421314479843 0.1 0.7495 195 5 "correlation" 0.4 0.0666666666666667
"3305" 9 0.510485037281154 0.1 0.999 195 5 "correlation" 0.4 0.0666666666666667
"3306" 15 0.492144464878804 0.3 0.001 195 5 "correlation" 0.555555555555556 0.111111111111111
"3307" 12 0.512246234209482 0.3 0.2505 195 5 "correlation" 0.777777777777778 0.0444444444444444
"3308" 10 0.49883891440703 0.3 0.5 195 5 "correlation" 0.6 0.0888888888888889
"3309" 9 0.503250482119721 0.3 0.7495 195 5 "correlation" 0.8 0.0666666666666667
"3310" 8 0.510124302158836 0.3 0.999 195 5 "correlation" 0.75 0.0666666666666667
"3311" 28 0.496926322533515 0.5 0.001 195 5 "correlation" 0.708333333333333 0.0666666666666667
"3312" 18 0.500666567480729 0.5 0.2505 195 5 "correlation" 0.714285714285714 0.0666666666666667
"3313" 13 0.490148480649586 0.5 0.5 195 5 "correlation" 0.375 0.0888888888888889
"3314" 8 0.508528946632811 0.5 0.7495 195 5 "correlation" 0.666666666666667 0.0222222222222222
"3315" 8 0.515363394645296 0.5 0.999 195 5 "correlation" 0.5 0.0666666666666667
"3316" 72 0.475752602235792 0.7 0.001 195 5 "correlation" 0.641791044776119 0.0888888888888889
"3317" 31 0.483395644918452 0.7 0.2505 195 5 "correlation" 0.592592592592593 0.0666666666666667
"3318" 20 0.486289025991463 0.7 0.5 195 5 "correlation" 0.625 0.0666666666666667
"3319" 10 0.511602752040483 0.7 0.7495 195 5 "correlation" 1 0.0666666666666667
"3320" 8 0.507354777158647 0.7 0.999 195 5 "correlation" 0.6 0.0444444444444444
"3321" 163 0.47812941677102 0.9 0.001 195 5 "correlation" 0.660377358490566 0.0666666666666667
"3322" 68 0.470968586950044 0.9 0.2505 195 5 "correlation" 0.6875 0.0666666666666667
"3323" 27 0.486245193893678 0.9 0.5 195 5 "correlation" 0.791666666666667 0.0444444444444444
"3324" 12 0.506919663461618 0.9 0.7495 195 5 "correlation" 0.714285714285714 0.0888888888888889
"3325" 10 0.497518915093817 0.9 0.999 195 5 "correlation" 0.333333333333333 0.0666666666666667
"3326" 7 0.499228727528979 0.1 0.001 225 5 "correlation" 0.75 0.0444444444444444
"3327" 6 0.507812070019253 0.1 0.2505 225 5 "correlation" 1 0.0444444444444444
"3328" 6 0.493379194085269 0.1 0.5 225 5 "correlation" 0.5 0.0666666666666667
"3329" 7 0.512732266765965 0.1 0.7495 225 5 "correlation" 0.666666666666667 0.0666666666666667
"3330" 6 0.525487046184966 0.1 0.999 225 5 "correlation" 0.333333333333333 0.0444444444444444
"3331" 12 0.510237285268777 0.3 0.001 225 5 "correlation" 0.555555555555556 0.0444444444444444
"3332" 9 0.507501477131206 0.3 0.2505 225 5 "correlation" 0.5 0.0444444444444444
"3333" 8 0.519331449578787 0.3 0.5 225 5 "correlation" 0.4 0.0444444444444444
"3334" 5 0.508013486709389 0.3 0.7495 225 5 "correlation" 0 0.0444444444444444
"3335" 6 0.529100730882598 0.3 0.999 225 5 "correlation" 0.5 0.0222222222222222
"3336" 24 0.492058632335522 0.5 0.001 225 5 "correlation" 0.7 0.0666666666666667
"3337" 16 0.480652324030703 0.5 0.2505 225 5 "correlation" 0.692307692307692 0.0444444444444444
"3338" 10 0.478472963099205 0.5 0.5 225 5 "correlation" 0.714285714285714 0.0444444444444444
"3339" 8 0.498038398186442 0.5 0.7495 225 5 "correlation" 0.5 0.0666666666666667
"3340" 6 0.518408154784544 0.5 0.999 225 5 "correlation" 1 0.0444444444444444
"3341" 72 0.481764059399606 0.7 0.001 225 5 "correlation" 0.676470588235294 0.0666666666666667
"3342" 30 0.48279669685934 0.7 0.2505 225 5 "correlation" 0.777777777777778 0.0444444444444444
"3343" 17 0.49176625557269 0.7 0.5 225 5 "correlation" 0.642857142857143 0.0444444444444444
"3344" 9 0.506404501795675 0.7 0.7495 225 5 "correlation" 0.666666666666667 0.0444444444444444
"3345" 6 0.522519748613205 0.7 0.999 225 5 "correlation" 0.666666666666667 0.0444444444444444
"3346" 174 0.473948664546959 0.9 0.001 225 5 "correlation" 0.649122807017544 0.0444444444444444
"3347" 67 0.489596516875417 0.9 0.2505 225 5 "correlation" 0.5625 0.0444444444444444
"3348" 23 0.488349496493096 0.9 0.5 225 5 "correlation" 0.55 0.0444444444444444
"3349" 10 0.493231639169416 0.9 0.7495 225 5 "correlation" 0.857142857142857 0.0444444444444444
"3350" 7 0.513257855982634 0.9 0.999 225 5 "correlation" 1 0.0666666666666667
"3351" 3 0.524986284153593 0.1 0.001 250 5 "correlation" 1 0.0222222222222222
"3352" 3 0.527329099088144 0.1 0.2505 250 5 "correlation" 1 0.0222222222222222
"3353" 3 0.550850912461566 0.1 0.5 250 5 "correlation" 1 0.0222222222222222
"3354" 3 0.52459159992289 0.1 0.7495 250 5 "correlation" 1 0.0222222222222222
"3355" 2 0.556022157149484 0.1 0.999 250 5 "correlation" 1 0
"3356" 9 0.490912555830281 0.3 0.001 250 5 "correlation" 0.714285714285714 0.0222222222222222
"3357" 7 0.517460241593575 0.3 0.2505 250 5 "correlation" 0.6 0.0222222222222222
"3358" 5 0.518728328086521 0.3 0.5 250 5 "correlation" 0.333333333333333 0.0222222222222222
"3359" 5 0.508440477920212 0.3 0.7495 250 5 "correlation" 1 0.0222222222222222
"3360" 3 0.50974481685296 0.3 0.999 250 5 "correlation" 1 0.0222222222222222
"3361" 24 0.501143489202265 0.5 0.001 250 5 "correlation" 0.772727272727273 0.0222222222222222
"3362" 13 0.507904603296856 0.5 0.2505 250 5 "correlation" 0.727272727272727 0.0222222222222222
"3363" 9 0.506585403834248 0.5 0.5 250 5 "correlation" 0.428571428571429 0.0222222222222222
"3364" 5 0.505904568681516 0.5 0.7495 250 5 "correlation" 0.666666666666667 0.0222222222222222
"3365" 3 0.517821299956831 0.5 0.999 250 5 "correlation" 1 0.0222222222222222
"3366" 65 0.485959359206123 0.7 0.001 250 5 "correlation" 0.682539682539683 0.0222222222222222
"3367" 30 0.487644568452116 0.7 0.2505 250 5 "correlation" 0.571428571428571 0.0222222222222222
"3368" 13 0.4859903265568 0.7 0.5 250 5 "correlation" 0.727272727272727 0.0222222222222222
"3369" 6 0.490972134398573 0.7 0.7495 250 5 "correlation" 0.75 0.0222222222222222
"3370" 3 0.528594185202664 0.7 0.999 250 5 "correlation" 0 0.0222222222222222
"3371" 167 0.482470579889871 0.9 0.001 250 5 "correlation" 0.642424242424242 0.0222222222222222
"3372" 59 0.466227292239 0.9 0.2505 250 5 "correlation" 0.631578947368421 0.0222222222222222
"3373" 25 0.482455521370461 0.9 0.5 250 5 "correlation" 0.565217391304348 0.0222222222222222
"3374" 10 0.513954159684507 0.9 0.7495 250 5 "correlation" 0.555555555555556 0
"3375" 3 0.532409736604738 0.9 0.999 250 5 "correlation" 0.5 0
"3376" 103 0.513623923586091 0.1 0.001 15 6 "correlation" 0.648648648648649 0.622222222222222
"3377" 112 0.527852092124752 0.1 0.2505 15 6 "correlation" 0.658227848101266 0.711111111111111
"3378" 110 0.528335318898439 0.1 0.5 15 6 "correlation" 0.594936708860759 0.666666666666667
"3379" 104 0.51449363955197 0.1 0.7495 15 6 "correlation" 0.597222222222222 0.688888888888889
"3380" 110 0.520111666018492 0.1 0.999 15 6 "correlation" 0.65 0.644444444444444
"3381" 107 0.522651152577157 0.3 0.001 15 6 "correlation" 0.708860759493671 0.6
"3382" 107 0.524518958887085 0.3 0.2505 15 6 "correlation" 0.565789473684211 0.666666666666667
"3383" 111 0.520034110507258 0.3 0.5 15 6 "correlation" 0.6625 0.666666666666667
"3384" 104 0.518797846845985 0.3 0.7495 15 6 "correlation" 0.594936708860759 0.533333333333333
"3385" 106 0.519464538002731 0.3 0.999 15 6 "correlation" 0.658227848101266 0.577777777777778
"3386" 127 0.516741973612372 0.5 0.001 15 6 "correlation" 0.631067961165049 0.511111111111111
"3387" 112 0.51875403544387 0.5 0.2505 15 6 "correlation" 0.695121951219512 0.644444444444444
"3388" 109 0.518801279392613 0.5 0.5 15 6 "correlation" 0.695121951219512 0.577777777777778
"3389" 105 0.520817254838195 0.5 0.7495 15 6 "correlation" 0.653846153846154 0.577777777777778
"3390" 112 0.514783079714326 0.5 0.999 15 6 "correlation" 0.734177215189873 0.711111111111111
"3391" 191 0.507816276488211 0.7 0.001 15 6 "correlation" 0.65 0.666666666666667
"3392" 140 0.516027827301415 0.7 0.2505 15 6 "correlation" 0.636363636363636 0.644444444444444
"3393" 111 0.517839088908421 0.7 0.5 15 6 "correlation" 0.602409638554217 0.6
"3394" 105 0.529025725592213 0.7 0.7495 15 6 "correlation" 0.638888888888889 0.711111111111111
"3395" 108 0.519765420309661 0.7 0.999 15 6 "correlation" 0.712328767123288 0.755555555555556
"3396" 246 0.508347226065685 0.9 0.001 15 6 "correlation" 0.642156862745098 0.911111111111111
"3397" 187 0.518878629605097 0.9 0.2505 15 6 "correlation" 0.624203821656051 0.644444444444444
"3398" 135 0.517049186685357 0.9 0.5 15 6 "correlation" 0.682692307692308 0.666666666666667
"3399" 107 0.521692788636493 0.9 0.7495 15 6 "correlation" 0.675324675324675 0.644444444444444
"3400" 104 0.524691612788812 0.9 0.999 15 6 "correlation" 0.628571428571429 0.733333333333333
"3401" 45 0.534015765931491 0.1 0.001 45 6 "correlation" 0.5 0.4
"3402" 48 0.515471706758327 0.1 0.2505 45 6 "correlation" 0.7 0.377777777777778
"3403" 45 0.532233835775251 0.1 0.5 45 6 "correlation" 0.620689655172414 0.333333333333333
"3404" 44 0.519996730515678 0.1 0.7495 45 6 "correlation" 0.666666666666667 0.288888888888889
"3405" 42 0.527403259398652 0.1 0.999 45 6 "correlation" 0.555555555555556 0.311111111111111
"3406" 48 0.526012303666294 0.3 0.001 45 6 "correlation" 0.645161290322581 0.355555555555556
"3407" 48 0.524784556006935 0.3 0.2505 45 6 "correlation" 0.625 0.333333333333333
"3408" 46 0.518159763466 0.3 0.5 45 6 "correlation" 0.65625 0.288888888888889
"3409" 46 0.517279640912897 0.3 0.7495 45 6 "correlation" 0.766666666666667 0.333333333333333
"3410" 42 0.521868642763098 0.3 0.999 45 6 "correlation" 0.533333333333333 0.244444444444444
"3411" 71 0.523303354171962 0.5 0.001 45 6 "correlation" 0.620689655172414 0.266666666666667
"3412" 57 0.504200246493239 0.5 0.2505 45 6 "correlation" 0.666666666666667 0.377777777777778
"3413" 47 0.515441725328543 0.5 0.5 45 6 "correlation" 0.586206896551724 0.377777777777778
"3414" 43 0.534426513112097 0.5 0.7495 45 6 "correlation" 0.666666666666667 0.333333333333333
"3415" 46 0.521567243428475 0.5 0.999 45 6 "correlation" 0.8 0.333333333333333
"3416" 134 0.514248268171742 0.7 0.001 45 6 "correlation" 0.663865546218487 0.311111111111111
"3417" 85 0.513079212065154 0.7 0.2505 45 6 "correlation" 0.652173913043478 0.333333333333333
"3418" 55 0.527483547753404 0.7 0.5 45 6 "correlation" 0.658536585365854 0.288888888888889
"3419" 49 0.511766013226169 0.7 0.7495 45 6 "correlation" 0.666666666666667 0.4
"3420" 45 0.52992103868766 0.7 0.999 45 6 "correlation" 0.612903225806452 0.288888888888889
"3421" 215 0.510100447458936 0.9 0.001 45 6 "correlation" 0.635897435897436 0.422222222222222
"3422" 124 0.514508485659031 0.9 0.2505 45 6 "correlation" 0.587155963302752 0.311111111111111
"3423" 69 0.518637724178892 0.9 0.5 45 6 "correlation" 0.709090909090909 0.288888888888889
"3424" 44 0.520791943014779 0.9 0.7495 45 6 "correlation" 0.612903225806452 0.266666666666667
"3425" 45 0.524862728759594 0.9 0.999 45 6 "correlation" 0.7 0.311111111111111
"3426" 31 0.52787112507894 0.1 0.001 75 6 "correlation" 0.619047619047619 0.2
"3427" 29 0.525819463850186 0.1 0.2505 75 6 "correlation" 0.5 0.177777777777778
"3428" 28 0.526214615209095 0.1 0.5 75 6 "correlation" 0.8125 0.244444444444444
"3429" 31 0.52092475561583 0.1 0.7495 75 6 "correlation" 0.684210526315789 0.244444444444444
"3430" 25 0.523787999789077 0.1 0.999 75 6 "correlation" 0.6 0.2
"3431" 31 0.531958045771969 0.3 0.001 75 6 "correlation" 0.80952380952381 0.2
"3432" 29 0.5261473505885 0.3 0.2505 75 6 "correlation" 0.65 0.177777777777778
"3433" 26 0.528868312940738 0.3 0.5 75 6 "correlation" 0.764705882352941 0.177777777777778
"3434" 29 0.50831548475366 0.3 0.7495 75 6 "correlation" 0.6875 0.266666666666667
"3435" 28 0.525131337992801 0.3 0.999 75 6 "correlation" 0.777777777777778 0.2
"3436" 51 0.522326047246191 0.5 0.001 75 6 "correlation" 0.642857142857143 0.177777777777778
"3437" 39 0.520994291138461 0.5 0.2505 75 6 "correlation" 0.678571428571429 0.222222222222222
"3438" 31 0.520239482522797 0.5 0.5 75 6 "correlation" 0.789473684210526 0.244444444444444
"3439" 27 0.535866451281031 0.5 0.7495 75 6 "correlation" 0.705882352941177 0.2
"3440" 30 0.535199198173365 0.5 0.999 75 6 "correlation" 0.631578947368421 0.222222222222222
"3441" 106 0.513875059004809 0.7 0.001 75 6 "correlation" 0.65979381443299 0.177777777777778
"3442" 64 0.513661353754415 0.7 0.2505 75 6 "correlation" 0.648148148148148 0.2
"3443" 38 0.521794433975669 0.7 0.5 75 6 "correlation" 0.758620689655172 0.177777777777778
"3444" 31 0.50862476662124 0.7 0.7495 75 6 "correlation" 0.684210526315789 0.244444444444444
"3445" 31 0.513247641801416 0.7 0.999 75 6 "correlation" 0.571428571428571 0.2
"3446" 200 0.512374332959299 0.9 0.001 75 6 "correlation" 0.632432432432432 0.311111111111111
"3447" 99 0.503547020200452 0.9 0.2505 75 6 "correlation" 0.629213483146067 0.2
"3448" 53 0.508344085536844 0.9 0.5 75 6 "correlation" 0.609756097560976 0.244444444444444
"3449" 30 0.523458658553974 0.9 0.7495 75 6 "correlation" 0.578947368421053 0.222222222222222
"3450" 28 0.534221988334767 0.9 0.999 75 6 "correlation" 0.647058823529412 0.222222222222222
"3451" 19 0.518688679377686 0.1 0.001 105 6 "correlation" 0.7 0.177777777777778
"3452" 20 0.534181235977217 0.1 0.2505 105 6 "correlation" 0.727272727272727 0.177777777777778
"3453" 18 0.549201161293332 0.1 0.5 105 6 "correlation" 0.7 0.155555555555556
"3454" 19 0.54788721592927 0.1 0.7495 105 6 "correlation" 0.454545454545455 0.155555555555556
"3455" 19 0.550283838070349 0.1 0.999 105 6 "correlation" 0.666666666666667 0.133333333333333
"3456" 25 0.52403887353819 0.3 0.001 105 6 "correlation" 0.588235294117647 0.155555555555556
"3457" 22 0.525756789875425 0.3 0.2505 105 6 "correlation" 0.666666666666667 0.2
"3458" 19 0.533991814174658 0.3 0.5 105 6 "correlation" 0.3 0.177777777777778
"3459" 20 0.541165739908327 0.3 0.7495 105 6 "correlation" 0.75 0.155555555555556
"3460" 21 0.531608388341189 0.3 0.999 105 6 "correlation" 0.769230769230769 0.155555555555556
"3461" 40 0.514794615005135 0.5 0.001 105 6 "correlation" 0.75 0.155555555555556
"3462" 35 0.524279571999186 0.5 0.2505 105 6 "correlation" 0.592592592592593 0.155555555555556
"3463" 26 0.526468730702623 0.5 0.5 105 6 "correlation" 0.764705882352941 0.177777777777778
"3464" 23 0.529359230188238 0.5 0.7495 105 6 "correlation" 0.583333333333333 0.222222222222222
"3465" 19 0.51029424259151 0.5 0.999 105 6 "correlation" 0.545454545454545 0.155555555555556
"3466" 101 0.514164338693798 0.7 0.001 105 6 "correlation" 0.680851063829787 0.133333333333333
"3467" 55 0.510125054033867 0.7 0.2505 105 6 "correlation" 0.729166666666667 0.133333333333333
"3468" 28 0.537967002187089 0.7 0.5 105 6 "correlation" 0.6 0.155555555555556
"3469" 21 0.516459110186527 0.7 0.7495 105 6 "correlation" 0.454545454545455 0.2
"3470" 20 0.522803472392106 0.7 0.999 105 6 "correlation" 0.727272727272727 0.177777777777778
"3471" 184 0.505039839561628 0.9 0.001 105 6 "correlation" 0.636363636363636 0.155555555555556
"3472" 95 0.528391211345556 0.9 0.2505 105 6 "correlation" 0.616279069767442 0.177777777777778
"3473" 44 0.517227637218174 0.9 0.5 105 6 "correlation" 0.638888888888889 0.155555555555556
"3474" 25 0.517993844270545 0.9 0.7495 105 6 "correlation" 0.571428571428571 0.222222222222222
"3475" 18 0.527996971818366 0.9 0.999 105 6 "correlation" 0.777777777777778 0.177777777777778
"3476" 15 0.543744213535739 0.1 0.001 135 6 "correlation" 0.571428571428571 0.155555555555556
"3477" 15 0.538125022685566 0.1 0.2505 135 6 "correlation" 0.625 0.133333333333333
"3478" 15 0.527681642212014 0.1 0.5 135 6 "correlation" 0.75 0.133333333333333
"3479" 14 0.545203526627199 0.1 0.7495 135 6 "correlation" 0.875 0.111111111111111
"3480" 15 0.522777754189403 0.1 0.999 135 6 "correlation" 0.666666666666667 0.111111111111111
"3481" 16 0.529568964019138 0.3 0.001 135 6 "correlation" 0.7 0.111111111111111
"3482" 17 0.527564969648796 0.3 0.2505 135 6 "correlation" 0.6 0.133333333333333
"3483" 15 0.532560018837323 0.3 0.5 135 6 "correlation" 0.625 0.133333333333333
"3484" 15 0.54270220774932 0.3 0.7495 135 6 "correlation" 0.75 0.133333333333333
"3485" 15 0.530138568680337 0.3 0.999 135 6 "correlation" 0.666666666666667 0.111111111111111
"3486" 39 0.511376601678041 0.5 0.001 135 6 "correlation" 0.696969696969697 0.111111111111111
"3487" 29 0.533278322595463 0.5 0.2505 135 6 "correlation" 0.636363636363636 0.133333333333333
"3488" 17 0.519379140281982 0.5 0.5 135 6 "correlation" 0.363636363636364 0.111111111111111
"3489" 16 0.546639094918832 0.5 0.7495 135 6 "correlation" 0.666666666666667 0.133333333333333
"3490" 16 0.539202475991901 0.5 0.999 135 6 "correlation" 0.7 0.111111111111111
"3491" 77 0.509069976028642 0.7 0.001 135 6 "correlation" 0.571428571428571 0.133333333333333
"3492" 40 0.519620214584058 0.7 0.2505 135 6 "correlation" 0.705882352941177 0.111111111111111
"3493" 23 0.533114600619974 0.7 0.5 135 6 "correlation" 0.555555555555556 0.0888888888888889
"3494" 15 0.53566772136099 0.7 0.7495 135 6 "correlation" 0.555555555555556 0.111111111111111
"3495" 14 0.544102572799881 0.7 0.999 135 6 "correlation" 0.666666666666667 0.0888888888888889
"3496" 184 0.502888415455521 0.9 0.001 135 6 "correlation" 0.664772727272727 0.155555555555556
"3497" 85 0.508732090715048 0.9 0.2505 135 6 "correlation" 0.670886075949367 0.111111111111111
"3498" 38 0.510256537615313 0.9 0.5 135 6 "correlation" 0.806451612903226 0.133333333333333
"3499" 18 0.525058012953318 0.9 0.7495 135 6 "correlation" 0.636363636363636 0.133333333333333
"3500" 16 0.517961999174811 0.9 0.999 135 6 "correlation" 0.875 0.155555555555556
"3501" 13 0.54136419948967 0.1 0.001 165 6 "correlation" 0.5 0.0888888888888889
"3502" 15 0.515637655875473 0.1 0.2505 165 6 "correlation" 0.857142857142857 0.155555555555556
"3503" 12 0.548853930726654 0.1 0.5 165 6 "correlation" 0.833333333333333 0.111111111111111
"3504" 13 0.541694640776461 0.1 0.7495 165 6 "correlation" 0.857142857142857 0.111111111111111
"3505" 12 0.531409702762277 0.1 0.999 165 6 "correlation" 0.857142857142857 0.0888888888888889
"3506" 15 0.527205340191571 0.3 0.001 165 6 "correlation" 0.8 0.0888888888888889
"3507" 12 0.539057800891952 0.3 0.2505 165 6 "correlation" 0.428571428571429 0.0888888888888889
"3508" 11 0.535661067748306 0.3 0.5 165 6 "correlation" 0.666666666666667 0.0888888888888889
"3509" 12 0.52323210463266 0.3 0.7495 165 6 "correlation" 0.333333333333333 0.111111111111111
"3510" 12 0.528787224603141 0.3 0.999 165 6 "correlation" 1 0.111111111111111
"3511" 34 0.51085899959029 0.5 0.001 165 6 "correlation" 0.740740740740741 0.133333333333333
"3512" 22 0.537440426996016 0.5 0.2505 165 6 "correlation" 0.411764705882353 0.0888888888888889
"3513" 18 0.525946271622007 0.5 0.5 165 6 "correlation" 1 0.111111111111111
"3514" 12 0.552153111833946 0.5 0.7495 165 6 "correlation" 0.857142857142857 0.0888888888888889
"3515" 11 0.548926879407759 0.5 0.999 165 6 "correlation" 0.8 0.111111111111111
"3516" 78 0.505703489019769 0.7 0.001 165 6 "correlation" 0.616438356164384 0.0888888888888889
"3517" 45 0.530123229777461 0.7 0.2505 165 6 "correlation" 0.710526315789474 0.133333333333333
"3518" 26 0.522653032430491 0.7 0.5 165 6 "correlation" 0.476190476190476 0.0888888888888889
"3519" 13 0.512197385877737 0.7 0.7495 165 6 "correlation" 0.714285714285714 0.111111111111111
